382,131.977,20.2045,2.83808,0,2.87128,0.906396,0.557591
383,131.967,20.1965,2.83789,0,2.87117,0.906048,0.557601
384,131.956,20.1883,2.83769,0,2.87106,0.905697,0.55761
385,131.946,20.1801,2.8375,0,2.87095,0.905345,0.55762
386,131.936,20.1719,2.83731,0,2.87083,0.904991,0.557629
387,131.926,20.1636,2.83713,0,2.87072,0.904635,0.557639
388,131.915,20.1553,2.83694,0,2.87059,0.904278,0.557649
389,131.905,20.1469,2.83676,0,2.87047,0.903919,0.557659
390,131.895,20.1384,2.83657,0,2.87034,0.903558,0.557669
391,131.884,20.1299,2.83639,0,2.87021,0.903196,0.557679
392,131.874,20.1214,2.83622,0,2.87008,0.902833,0.557688
393,131.863,20.1128,2.83604,0,2.86994,0.902468,0.557698
394,131.853,20.1042,2.83587,0,2.8698,0.902102,0.557708
395,131.842,20.0956,2.83569,0,2.86966,0.901735,0.557719
396,131.832,20.0869,2.83552,0,2.86951,0.901366,0.557729
397,131.821,20.0782,2.83535,0,2.86937,0.900996,0.557739
398,131.811,20.0694,2.83519,0,2.86922,0.900626,0.557749
399,131.8,20.0606,2.83502,0,2.86906,0.900254,0.557759
400,131.79,20.0518,2.83486,0,2.86891,0.899882,0.557769
401,131.779,20.043,2.83469,0,2.86875,0.899508,0.557779
402,131.769,20.0341,2.83453,0,2.86859,0.899134,0.55779
403,131.758,20.0252,2.83438,0,2.86843,0.898759,0.5578
404,131.748,20.0163,2.83422,0,2.86826,0.898383,0.55781
405,131.737,20.0073,2.83406,0,2.8681,0.898007,0.557821
406,131.727,19.9983,2.83391,0,2.86793,0.89763,0.557831
407,131.716,19.9893,2.83376,0,2.86776,0.897253,0.557841
408,131.706,19.9803,2.8336,0,2.86758,0.896875,0.557852
409,131.695,19.9713,2.83346,0,2.86741,0.896496,0.557862
410,131.685,19.9622,2.83331,0,2.86723,0.896118,0.557872
411,131.674,19.9532,2.83316,0,2.86705,0.895738,0.557883
412,131.664,19.9441,2.83302,0,2.86687,0.895359,0.557893
413,131.653,19.935,2.83287,0,2.86669,0.894979,0.557903
414,131.643,19.9259,2.83273,0,2.86651,0.8946,0.557914
415,131.632,19.9168,2.83259,0,2.86632,0.89422,0.557924
416,131.622,19.9077,2.83245,0,2.86613,0.893839,0.557935
417,131.612,19.8985,2.83231,0,2.86594,0.893459,0.557945
418,131.601,19.8894,2.83218,0,2.86575,0.893079,0.557955
419,131.591,19.8803,2.83204,0,2.86556,0.892699,0.557966
420,131.58,19.8711,2.83191,0,2.86536,0.892319,0.557976
421,131.57,19.862,2.83178,0,2.86517,0.891939,0.557987
422,131.56,19.8528,2.83164,0,2.86497,0.891559,0.557997
423,131.549,19.8437,2.83151,0,2.86477,0.891179,0.558007
